wavelength,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45
609,0.387133474,0.225172197,0.150662232,0.103307901,0.070020797,0.027003187,0.026198224,0.135533797,0.168397378,0.137638259,0.25715266,0.169402752,0.124219382,0.081048063,0.061021416,0.073381002,0.054550759,0.083717183,0.152317456,0.199799428,0.063643043,0.065427404,0.07015704,0.142084158,0.165814339,0.75263445,0.161540482,0.428552357,0.383670098,0.530065398,0.398090225,0.544284536,0.573838627,0.568401694,0.810583197,0.777724248,0.712407909,0.820726927,0.816514269,0.817432788,0.582303207,0.684385863,0.765284396,0.830533043,0.838892499
610,0.387701375,0.225422393,0.150308753,0.103243425,0.069730577,0.026974822,0.026241319,0.135512795,0.16741342,0.136354515,0.254274543,0.167581605,0.122788541,0.080753588,0.060029324,0.073101195,0.054458687,0.083894165,0.150565722,0.200057962,0.063632418,0.065803843,0.069806879,0.14312701,0.167327937,0.763923611,0.162698254,0.431409174,0.388144921,0.530979891,0.404173108,0.559058293,0.58612685,0.58078311,0.814304398,0.779182759,0.718256047,0.822625445,0.817267819,0.819527982,0.581642936,0.683087096,0.765054334,0.829532773,0.839578043
611,0.38920947,0.224533241,0.151086453,0.103527561,0.069938387,0.027191232,0.026471961,0.134953092,0.168714548,0.134386725,0.251432033,0.167125638,0.1213965,0.07944985,0.060168996,0.073152882,0.054272518,0.08299248,0.151092312,0.19955442,0.063720545,0.065605517,0.070214057,0.144738202,0.167547935,0.773950757,0.16237309,0.435762752,0.393422614,0.531930446,0.410592219,0.572004663,0.599743038,0.589416971,0.816021272,0.779285002,0.722750975,0.821650722,0.815257856,0.817545696,0.582057867,0.683982945,0.765833736,0.832336044,0.839277233
612,0.388173728,0.224790116,0.149971044,0.102586293,0.069468226,0.026873966,0.026273868,0.135001249,0.167081901,0.133360363,0.249684504,0.165235389,0.11998332,0.078664225,0.059643819,0.072814041,0.054401197,0.08320906,0.150106759,0.200283831,0.063345285,0.065313558,0.070376829,0.14626733,0.16968055,0.781563227,0.162063157,0.439135108,0.395587624,0.533659631,0.418086892,0.584977961,0.612318304,0.598748073,0.818246213,0.779868782,0.725794726,0.821346115,0.816708359,0.818545704,0.580300501,0.684374184,0.765349085,0.830268056,0.839123711
613,0.388090757,0.225317371,0.150236698,0.102375782,0.06941857,0.026989558,0.026377409,0.135266303,0.167809599,0.132147355,0.24780951,0.164081636,0.119127653,0.078195637,0.059061417,0.072529264,0.05457185,0.083316888,0.149833454,0.20027598,0.062833341,0.065311496,0.069796189,0.147985483,0.171414534,0.791473005,0.162570912,0.443129091,0.399782452,0.534447227,0.42460443,0.598508391,0.624916679,0.611450507,0.82049317,0.782220183,0.731662135,0.824099125,0.820361174,0.82112078,0.581731944,0.683478642,0.7658472,0.831637217,0.839878367
614,0.387327584,0.224231706,0.149135588,0.103258088,0.069246036,0.026628003,0.026219115,0.134758927,0.167400829,0.131093542,0.245562394,0.162460514,0.117265777,0.077469299,0.059049938,0.07257827,0.055038335,0.082958633,0.149105242,0.199937117,0.063318849,0.065300744,0.069043149,0.149458761,0.172222386,0.797748261,0.162318103,0.445645529,0.40314804,0.537140945,0.430099591,0.612939745,0.634193124,0.6200289,0.822706598,0.782072141,0.735036791,0.823532769,0.818430724,0.821362496,0.579853028,0.683337512,0.765074823,0.831198629,0.840884324
615,0.387099213,0.22476741,0.15004629,0.102556154,0.069618931,0.026694762,0.026278237,0.133890162,0.167676676,0.129175263,0.242345794,0.161950634,0.116079959,0.076811124,0.059025592,0.071528548,0.054045317,0.082668877,0.147952875,0.199741862,0.063052459,0.06507205,0.0693857,0.15088436,0.174372241,0.804492665,0.163204273,0.447746219,0.407439589,0.538514672,0.433646523,0.623988748,0.647517461,0.62925067,0.825130653,0.780443672,0.738610972,0.823995648,0.81889076,0.82051979,0.580717598,0.682848254,0.763484975,0.831109757,0.839209701
616,0.387256509,0.225374654,0.149858733,0.102619159,0.069330921,0.026930102,0.026273456,0.134700095,0.167035579,0.128006478,0.242109892,0.161449228,0.115339615,0.076483935,0.058465842,0.071692794,0.05428798,0.082709779,0.148028759,0.20011537,0.062558395,0.065347417,0.06989531,0.15257152,0.176150317,0.812315083,0.163888388,0.450100383,0.410452336,0.539151159,0.437125851,0.637589126,0.657077848,0.63841014,0.825935553,0.783663502,0.741085556,0.826807114,0.819506564,0.821334825,0.579915819,0.682004692,0.766067749,0.832417618,0.839768588
617,0.387444885,0.224901307,0.1489729,0.10273533,0.069341589,0.026710781,0.025911635,0.134046545,0.166140188,0.127601985,0.239892317,0.160147291,0.114450483,0.076281515,0.058251459,0.071532491,0.054052804,0.082523504,0.147898693,0.200825276,0.062774251,0.065229899,0.069376795,0.154003014,0.17757894,0.817694782,0.164056977,0.452498367,0.411736094,0.539661206,0.441537006,0.649954832,0.66636768,0.647591383,0.827276838,0.782664611,0.743915995,0.825678069,0.818549334,0.820955591,0.579634833,0.681562664,0.763768406,0.832665455,0.838742455
618,0.386807351,0.224995107,0.149790528,0.102783561,0.068823704,0.027058915,0.025907285,0.133904392,0.166418368,0.126187265,0.238909912,0.159118406,0.11376625,0.075434066,0.057731383,0.071879358,0.054087476,0.082065083,0.148087791,0.200344917,0.063046858,0.065356738,0.070114794,0.155533472,0.180129285,0.820437113,0.16408385,0.45436638,0.415757894,0.540259969,0.447080431,0.658906572,0.676604766,0.654861655,0.829768779,0.785196848,0.748880261,0.824381214,0.817966785,0.820366755,0.576935467,0.680650643,0.763020558,0.830821051,0.839611913
619,0.387698375,0.225043498,0.149718207,0.102633345,0.068917302,0.026821101,0.026388249,0.13386158,0.166533391,0.125658667,0.238127902,0.157777821,0.112712238,0.074778371,0.058033782,0.071554884,0.05406366,0.082540671,0.147619607,0.200910021,0.063242893,0.065137173,0.070289436,0.156865148,0.181750356,0.82697619,0.164183749,0.456735784,0.418467855,0.540556344,0.450680716,0.670572534,0.687038,0.66298396,0.833664997,0.787605369,0.752590797,0.826083126,0.820733366,0.821858764,0.579432896,0.680100769,0.763923399,0.83178713,0.839476087
620,0.386995736,0.223962405,0.149194398,0.102274959,0.068734489,0.026687589,0.026255312,0.133860264,0.166111885,0.125048278,0.236745439,0.156655947,0.111978673,0.074498198,0.057703399,0.07102596,0.054201573,0.082344106,0.14799568,0.200149359,0.063197038,0.064983762,0.069884364,0.158182131,0.183617131,0.830854533,0.165008547,0.4582978,0.421240975,0.54217425,0.455241372,0.680988412,0.695856658,0.669177281,0.833706052,0.787599746,0.756127509,0.826172527,0.821214691,0.82052548,0.577411343,0.679779198,0.763117498,0.83195974,0.840143223
621,0.385696176,0.224686896,0.14968872,0.101691797,0.068735636,0.026777198,0.026160504,0.133137847,0.16655708,0.123738282,0.233672727,0.156930173,0.111796059,0.073571096,0.057427375,0.071191944,0.054624914,0.082630259,0.147822156,0.20057529,0.062748212,0.065367438,0.070868454,0.160794161,0.186068157,0.832108352,0.165324768,0.460741716,0.423549476,0.541623587,0.458781747,0.689480546,0.703341852,0.674101078,0.833986689,0.786284998,0.759000007,0.824937229,0.819819021,0.82188482,0.575996753,0.678834123,0.762863069,0.830589584,0.838672031
622,0.38645124,0.224220531,0.149488994,0.102287044,0.068415063,0.026643343,0.02611885,0.133460996,0.165986907,0.123386317,0.232405456,0.156323115,0.110569834,0.073460949,0.05716911,0.071707941,0.054457919,0.082001526,0.148089733,0.200393108,0.063308738,0.06513799,0.070574191,0.162900425,0.188449953,0.835516901,0.165466135,0.46268159,0.425405095,0.542865723,0.45986149,0.699254087,0.711363569,0.682080327,0.836254567,0.787572355,0.761232161,0.82667271,0.818528706,0.82247457,0.576350854,0.677481077,0.762130761,0.830191217,0.839152855
623,0.38671354,0.223947528,0.148899117,0.10223743,0.068286499,0.026722043,0.026159775,0.133821084,0.166282093,0.122926566,0.231514367,0.155847307,0.110288785,0.073023683,0.057311886,0.071251308,0.05451474,0.082669064,0.148121356,0.200549417,0.062846773,0.064990219,0.070594563,0.164658884,0.190893706,0.839365956,0.165978441,0.465055852,0.427637037,0.543384506,0.462122148,0.709737132,0.720010654,0.687876589,0.836685184,0.789024956,0.764790943,0.826255924,0.820538303,0.82298774,0.576547324,0.678381825,0.760954059,0.829909112,0.83900863
624,0.386165948,0.224066726,0.149148507,0.101793285,0.069005815,0.027044141,0.02621525,0.13363994,0.166033674,0.122719073,0.230269563,0.154779657,0.109900597,0.072971749,0.056949498,0.071367849,0.05450037,0.082065969,0.148573698,0.20025899,0.062877843,0.06553475,0.070152764,0.166753088,0.194297328,0.841992245,0.16605718,0.467760295,0.431489887,0.543331965,0.465541107,0.716124361,0.72756924,0.692702042,0.837792151,0.786987733,0.767623091,0.826521687,0.820410755,0.820840451,0.576511339,0.678734116,0.761164799,0.830284503,0.84100418
625,0.385694733,0.224310183,0.14906853,0.101683873,0.068941022,0.026778796,0.025933382,0.133224651,0.166042943,0.122313482,0.229651141,0.154173439,0.109622564,0.072363608,0.057119486,0.07130353,0.054358671,0.082522834,0.148890573,0.200088569,0.063210573,0.065416717,0.070609007,0.169085867,0.196751912,0.845695448,0.166840648,0.469201443,0.434004852,0.543937829,0.468052548,0.724733498,0.733799423,0.699642529,0.839287493,0.787198294,0.76989443,0.827213599,0.821319352,0.821701822,0.574530538,0.677645819,0.762003583,0.830531302,0.840431108
626,0.384975251,0.224235193,0.149139922,0.101729193,0.068611224,0.026758951,0.026112078,0.133614479,0.164771614,0.121973213,0.228428233,0.153558813,0.109039047,0.072473178,0.05667903,0.071617253,0.054606984,0.082856667,0.14873062,0.200096047,0.06334431,0.065411647,0.07101044,0.171761202,0.199699955,0.8461631,0.166551603,0.46922897,0.435245459,0.543690864,0.470295782,0.731785551,0.740069044,0.704989447,0.838198637,0.788338551,0.772011249,0.827081857,0.820248458,0.822000927,0.573287126,0.677477587,0.760208942,0.82965519,0.839193738
627,0.386251547,0.22424826,0.149757422,0.101556589,0.068755574,0.026587268,0.026061024,0.13281768,0.165706314,0.121411007,0.227420554,0.153327753,0.107939795,0.072136397,0.05672605,0.071513502,0.054223359,0.083039893,0.149846915,0.201846033,0.063291979,0.065652669,0.070687697,0.175077095,0.202496333,0.847366005,0.167700837,0.4735227,0.436874521,0.546140698,0.47311602,0.739109899,0.748465225,0.710588125,0.840761528,0.788389288,0.776050884,0.826937359,0.821520538,0.824667374,0.574471994,0.677605952,0.762565895,0.831711123,0.841334262
628,0.385782279,0.224216276,0.149738927,0.101535871,0.068404636,0.026544718,0.026028552,0.133160819,0.165139319,0.121398025,0.226755191,0.152165472,0.107536222,0.071564848,0.056413349,0.070972251,0.054183998,0.082366672,0.150509121,0.201402775,0.063165566,0.065415621,0.070716734,0.177336732,0.206414309,0.849068473,0.167318234,0.472958692,0.438929197,0.545363524,0.474608888,0.744716451,0.751946102,0.713823505,0.840198996,0.787052474,0.775135793,0.827989658,0.820432699,0.822567596,0.571957231,0.678565377,0.759936143,0.831550725,0.838376136
629,0.386051689,0.223980134,0.149888848,0.101728907,0.068389336,0.026520618,0.025982612,0.132837714,0.165343711,0.120523547,0.226384561,0.152372382,0.107538369,0.071341857,0.056677217,0.071137654,0.054395751,0.082398827,0.151154206,0.201754748,0.063664171,0.066004686,0.070926882,0.180156842,0.209800221,0.849205785,0.167724859,0.475376518,0.441016471,0.545625392,0.476273562,0.752424156,0.758240719,0.719060222,0.842307738,0.788911477,0.779638694,0.828245004,0.821950248,0.823443831,0.573261477,0.677328307,0.761423108,0.830327053,0.840525859
630,0.386397792,0.224782396,0.149490797,0.101455717,0.068856311,0.026691944,0.02607043,0.132364937,0.165777483,0.120088713,0.224614156,0.151524524,0.106411742,0.070713539,0.056415018,0.071198613,0.054831323,0.083077121,0.151130726,0.202627949,0.063434312,0.065856003,0.071370598,0.183906934,0.21323073,0.851325378,0.167833166,0.476604821,0.443100505,0.545756536,0.477395113,0.758579512,0.764463231,0.723186797,0.842938758,0.790406912,0.782180563,0.827230457,0.822640903,0.823724914,0.573274743,0.676969437,0.761153355,0.831997101,0.841350628
631,0.385462025,0.224259742,0.148805152,0.10199779,0.068570317,0.026408601,0.026196829,0.132068209,0.16479658,0.119514444,0.223728476,0.150935361,0.106321918,0.070970173,0.056226527,0.071103881,0.05452441,0.082725587,0.151113719,0.203436352,0.06369931,0.065329657,0.071372359,0.187439827,0.217567961,0.853226285,0.168513791,0.478187611,0.443845901,0.546370871,0.479159288,0.764723479,0.768959939,0.727923275,0.843631633,0.789720866,0.784000986,0.82761049,0.823858133,0.824492674,0.572937598,0.676056531,0.761688119,0.830830946,0.839997093
632,0.386028958,0.224353847,0.148596157,0.101827502,0.067983909,0.026612331,0.026041515,0.13218244,0.165091457,0.119628838,0.223030851,0.150838795,0.10596059,0.070705113,0.056287433,0.071071178,0.055020227,0.083178889,0.151919391,0.203792947,0.063790964,0.065756377,0.071440538,0.190993659,0.220906396,0.85521158,0.168626098,0.48052459,0.447672644,0.54654421,0.480564298,0.769278956,0.774371715,0.733389898,0.845959533,0.792047482,0.786987241,0.829787209,0.82442447,0.826819585,0.573128746,0.677143822,0.762416974,0.832733478,0.840980995
633,0.385707124,0.223767918,0.149027673,0.101664717,0.067931323,0.026265248,0.02608513,0.132413015,0.1652156,0.119182148,0.221769487,0.150504276,0.105088075,0.07015595,0.055944666,0.071223352,0.054390323,0.082702886,0.151896379,0.202604291,0.063178497,0.06518675,0.071135704,0.194487437,0.226015577,0.855655632,0.168356315,0.480109448,0.4479177,0.54542443,0.481414129,0.77223969,0.777760459,0.735682389,0.846490839,0.791081325,0.78834204,0.82967451,0.823596041,0.825686669,0.572801666,0.67699701,0.760423752,0.832238035,0.841183012
634,0.386223131,0.223908812,0.149259818,0.100977757,0.068034875,0.026381341,0.026176731,0.13220931,0.164709422,0.118411743,0.221217982,0.149945987,0.105131434,0.069574274,0.056274266,0.070811287,0.054566389,0.083126676,0.15257839,0.20319287,0.063845632,0.065731203,0.071270918,0.19890553,0.230323754,0.855092932,0.169032555,0.482088395,0.448474164,0.547761467,0.482253678,0.777077721,0.781878344,0.738214108,0.845731858,0.790204692,0.78816062,0.831354778,0.824683959,0.823905008,0.571670825,0.675657004,0.761166948,0.832155867,0.840438672
635,0.386505004,0.224131577,0.149048243,0.101426647,0.067958129,0.02645338,0.025862244,0.132047895,0.164651814,0.118058924,0.220765138,0.149600819,0.104634977,0.069758949,0.055727513,0.070703947,0.0544131,0.083364941,0.153179732,0.204161853,0.063913792,0.06567841,0.07164434,0.203169729,0.235285862,0.856247602,0.169456145,0.483176176,0.450480493,0.54741802,0.483389772,0.781316894,0.787429885,0.740247539,0.846590736,0.790274839,0.789897032,0.830037023,0.824353519,0.824022786,0.570706646,0.675935999,0.762516399,0.83195403,0.840997491
636,0.387117371,0.224725829,0.148911331,0.101647665,0.068195984,0.026326702,0.025823922,0.131643184,0.164623942,0.118267734,0.219200939,0.148935403,0.103640207,0.069513286,0.055563049,0.070683411,0.054694952,0.083566987,0.153787365,0.204958139,0.063711237,0.065640648,0.071783279,0.207798914,0.240701482,0.856302684,0.169875575,0.483827942,0.452188748,0.548241051,0.484655273,0.784504534,0.788780021,0.744505337,0.847591688,0.791401552,0.791281386,0.830234267,0.823105603,0.82346498,0.570888372,0.675498233,0.761167125,0.832302517,0.840432713
637,0.387136522,0.224328143,0.14908252,0.10131325,0.068194737,0.026254573,0.026116652,0.131378942,0.164200317,0.117041839,0.219655889,0.1490158,0.103749203,0.069343068,0.055938749,0.071216016,0.054406105,0.084041055,0.154548713,0.205501495,0.06389421,0.065851014,0.072360767,0.212037513,0.245279752,0.857979026,0.170869309,0.486600548,0.45375904,0.548142326,0.486165854,0.788143026,0.794571105,0.748499512,0.848411751,0.791203181,0.793419957,0.829462115,0.824230187,0.826305028,0.570848032,0.675250714,0.761443767,0.83084423,0.842388122
638,0.38626099,0.223286244,0.149015362,0.101522295,0.06796429,0.026530138,0.025805626,0.131641706,0.163692091,0.117243396,0.217714739,0.14791842,0.10294581,0.068787897,0.055664142,0.071221713,0.054607502,0.084038982,0.155263897,0.205586738,0.064099671,0.065470779,0.072230299,0.21683444,0.250244868,0.858362817,0.170781079,0.488124204,0.455086212,0.549102267,0.487211332,0.790493991,0.795883074,0.750998441,0.847096552,0.790917642,0.794099062,0.82913037,0.822866087,0.82543458,0.56997322,0.675696207,0.759646353,0.830180495,0.841391155
639,0.386876448,0.223880382,0.149245375,0.101650406,0.06793772,0.026340957,0.025977237,0.13149574,0.164126206,0.116908329,0.217047639,0.14768497,0.102813085,0.069011496,0.055610199,0.071107823,0.054659084,0.08439923,0.156120488,0.206752065,0.064022229,0.065981057,0.072846784,0.221932442,0.255976677,0.860363983,0.171127406,0.489689341,0.457014275,0.551458632,0.488986637,0.795034822,0.8011467,0.753175606,0.848006602,0.79339088,0.797187075,0.830782491,0.824278531,0.827282621,0.571711017,0.677278414,0.760988194,0.832027445,0.842415623
640,0.386797157,0.223778868,0.149209493,0.101061963,0.068407578,0.026445071,0.025984737,0.131325385,0.163979273,0.11670322,0.216879892,0.147430036,0.102488677,0.068447625,0.055755752,0.070993877,0.055179668,0.084543691,0.156396927,0.207305881,0.064774241,0.065936044,0.073069116,0.22718042,0.262426687,0.863620826,0.171750477,0.491493718,0.458112442,0.551050541,0.488915036,0.79923732,0.804155496,0.754005617,0.850743629,0.791584332,0.797623516,0.831197742,0.824528563,0.828274953,0.572708449,0.677314391,0.762815715,0.833163277,0.844507408
641,0.386844406,0.223698597,0.148682976,0.101160218,0.068011862,0.026619872,0.025956861,0.13111098,0.163550074,0.116041789,0.216246157,0.147131424,0.101891544,0.068730195,0.055609408,0.071311545,0.054980764,0.085058013,0.156493812,0.20748169,0.064275429,0.066032892,0.073296714,0.232800068,0.26876147,0.862351746,0.17239479,0.492041526,0.459785658,0.5505649,0.48942462,0.800588885,0.805998961,0.755765318,0.850172938,0.793752753,0.800201535,0.831191264,0.826008032,0.82524044,0.571648854,0.6767851,0.762288443,0.834233328,0.842244925
642,0.386194969,0.223342486,0.149183638,0.101024454,0.068283889,0.026288288,0.025853465,0.1309569,0.164172885,0.11588443,0.215121442,0.147334648,0.101858071,0.068809198,0.055828729,0.071780993,0.055164605,0.08532987,0.157779065,0.208586341,0.064612725,0.065967089,0.073539694,0.238188418,0.274280363,0.86326736,0.172895177,0.492281933,0.461662495,0.55062789,0.489411933,0.802843764,0.808809522,0.759546396,0.849638274,0.794048586,0.800154972,0.832585569,0.82649276,0.827052022,0.570519343,0.676930006,0.762339844,0.83369052,0.843238734
643,0.386023681,0.223814356,0.148267469,0.101208649,0.0677336,0.026346899,0.025867418,0.130709108,0.163050719,0.115434176,0.214762383,0.14586798,0.101108587,0.068058241,0.055651186,0.071253031,0.054679208,0.085787741,0.158732246,0.208308869,0.064751092,0.06579644,0.074036754,0.243860332,0.279907154,0.860889501,0.173147161,0.49212923,0.461482084,0.550588503,0.490370303,0.804355329,0.809636059,0.759275036,0.84841702,0.794282374,0.800097378,0.830331979,0.824076189,0.825441722,0.56921086,0.675876141,0.762672258,0.83331661,0.841124244
644,0.38665047,0.223545078,0.148600698,0.100477916,0.067610846,0.026286374,0.025968591,0.13107391,0.163783391,0.115614752,0.213003743,0.146441641,0.101009458,0.067908957,0.055369387,0.071803402,0.055064275,0.085738654,0.159526669,0.208700216,0.064694051,0.066254114,0.073764842,0.250077187,0.287699485,0.860818215,0.17325437,0.494492488,0.463169827,0.551154794,0.49023828,0.80524329,0.811858041,0.76161744,0.849679033,0.793966189,0.799515687,0.829990987,0.825430555,0.825082152,0.570237401,0.676309004,0.761097025,0.834171181,0.843084932
645,0.385965379,0.2239839,0.148192979,0.101370288,0.067384499,0.026501174,0.025822513,0.130945084,0.163633278,0.115371748,0.212398712,0.146238691,0.100805589,0.067558026,0.055706566,0.071875376,0.055173156,0.086367286,0.160380125,0.209327926,0.06468933,0.066422806,0.074569432,0.257228834,0.294890621,0.860742648,0.174518342,0.49480761,0.465221285,0.551618979,0.49152013,0.807672629,0.816225982,0.76353713,0.851357662,0.794765868,0.803144085,0.830950034,0.825172814,0.827693699,0.570964984,0.677134351,0.762092818,0.833665554,0.844154845
646,0.385928585,0.224967267,0.148125809,0.100795011,0.067411785,0.026222691,0.025856707,0.130641048,0.163935235,0.114423741,0.212992549,0.144890681,0.101329976,0.067801048,0.055750907,0.072102344,0.055725905,0.086536287,0.161221813,0.210967438,0.064926202,0.066529336,0.075687698,0.263087094,0.303009685,0.861272811,0.176115335,0.498602286,0.465666167,0.554153835,0.491868923,0.810481568,0.818404241,0.766729591,0.851489468,0.795633522,0.803869539,0.832798643,0.827763101,0.828993834,0.572386999,0.676062785,0.763934285,0.834071923,0.843709236
647,0.386567399,0.223796543,0.149033839,0.100947459,0.067505551,0.026302428,0.025901399,0.13074958,0.16401422,0.114746899,0.211636679,0.145404415,0.100419533,0.067300053,0.055942613,0.071973194,0.055410361,0.087264743,0.162022503,0.210962628,0.065119731,0.066106318,0.075538506,0.270150388,0.310643413,0.86427979,0.176158785,0.499112522,0.468537705,0.553679184,0.491572841,0.812116161,0.820049741,0.768097946,0.854040024,0.795642803,0.804276081,0.833066454,0.826365678,0.828479292,0.57057388,0.676559505,0.763276814,0.834948071,0.843921264
648,0.386664196,0.224233647,0.148890169,0.100414127,0.067314382,0.026359974,0.025774849,0.130297677,0.163206866,0.114061331,0.21149836,0.145200359,0.100016515,0.067194882,0.055736857,0.072111893,0.055579283,0.087385942,0.163022107,0.212589534,0.065416078,0.065752831,0.076091338,0.278270632,0.317720063,0.863944215,0.176611987,0.500610105,0.469470928,0.555707961,0.493273674,0.813070497,0.82226771,0.769926136,0.853333626,0.795878724,0.807097746,0.833227484,0.826934383,0.828806973,0.571143197,0.67846292,0.762675906,0.834402505,0.84320314
649,0.385406521,0.224667558,0.149117223,0.101008751,0.067336873,0.026399283,0.025807606,0.130490975,0.162756054,0.114691541,0.211023908,0.144948001,0.100329224,0.067337646,0.055683443,0.072318576,0.055872594,0.08772947,0.163863404,0.21249231,0.065503833,0.066436351,0.076261325,0.284201911,0.32565669,0.865560457,0.177917622,0.503261902,0.471447973,0.556564944,0.494141175,0.815290156,0.82439646,0.771386265,0.85410749,0.797223724,0.80793392,0.833644551,0.829034617,0.830333813,0.570760032,0.679238869,0.763447942,0.836082483,0.845779606
650,0.386465921,0.224590448,0.148448803,0.100570223,0.067236209,0.026354121,0.02587771,0.130122959,0.16310399,0.114259486,0.211461032,0.144965598,0.099633754,0.067354366,0.055939286,0.072636975,0.055812696,0.087583489,0.1653642,0.213283641,0.065621608,0.066252452,0.076519563,0.292625764,0.333649196,0.860905129,0.178744161,0.50245327,0.470714072,0.555682063,0.492902836,0.812820965,0.824666098,0.77225815,0.851522162,0.793893133,0.807329907,0.831803946,0.827560536,0.82918929,0.570477897,0.676555177,0.761642799,0.833342982,0.844670365
651,0.385499494,0.224196028,0.147475664,0.100564092,0.067262421,0.02620667,0.025949705,0.130312851,0.163399691,0.114079491,0.210050455,0.14422824,0.099169359,0.067275506,0.056003922,0.072618646,0.056232232,0.088273743,0.165543358,0.214360397,0.065802186,0.066446596,0.076791522,0.300352368,0.341724518,0.862050692,0.179275465,0.503536245,0.471644195,0.555243201,0.492528324,0.815049143,0.825470526,0.7716619,0.851417853,0.793724239,0.807084254,0.831904096,0.824860717,0.828858667,0.571163151,0.674413794,0.761323959,0.832964051,0.842695082
652,0.385208047,0.224448835,0.147545442,0.100411624,0.067081139,0.02651162,0.025532844,0.130231081,0.163368717,0.113955354,0.208877629,0.144348311,0.098984302,0.066987217,0.056018811,0.072728263,0.055724526,0.088680751,0.166744818,0.215044301,0.065710605,0.066726115,0.07726942,0.307938468,0.34941062,0.862534666,0.180539763,0.504331394,0.473542549,0.555495613,0.492798567,0.81518367,0.82498792,0.771764219,0.850616468,0.793605965,0.805476584,0.831016367,0.823941698,0.826886743,0.569422975,0.676051961,0.761334001,0.832445829,0.841762037
653,0.385263125,0.22443145,0.14861155,0.100173768,0.06718769,0.026576553,0.025535622,0.129902744,0.162967471,0.114138648,0.209561287,0.144294123,0.099518343,0.0673583,0.056186928,0.072652032,0.056156021,0.088954885,0.167220268,0.215144958,0.065421684,0.066745116,0.077700922,0.315865062,0.358692438,0.860938459,0.181388275,0.507016133,0.47445309,0.555412562,0.493668304,0.816642698,0.827114608,0.774120054,0.851030427,0.795537117,0.807882343,0.832160444,0.825526446,0.826791834,0.571314187,0.677132896,0.761472178,0.833023114,0.841268848
654,0.386082292,0.224907391,0.148562646,0.100398383,0.067328976,0.026344898,0.025607482,0.130069425,0.163313893,0.114183889,0.21032755,0.144724208,0.099969492,0.067343653,0.056110625,0.072905488,0.056669225,0.089752984,0.168710182,0.216664019,0.065920862,0.066890915,0.077842385,0.323924644,0.368506671,0.862974943,0.18320959,0.50819524,0.477015125,0.556600554,0.493673639,0.817972805,0.829100313,0.776195986,0.852687385,0.795709089,0.809095686,0.834293692,0.828418522,0.830210216,0.570581688,0.678039994,0.762561506,0.833416967,0.843141835
655,0.387597558,0.224950339,0.148465599,0.100897425,0.067601377,0.026605402,0.025659677,0.1298625,0.164054245,0.114776288,0.210571083,0.145277183,0.099569804,0.067384878,0.056649179,0.073526214,0.056874935,0.090443651,0.170122087,0.218397466,0.066111226,0.066810257,0.078337501,0.332428686,0.377259798,0.863663001,0.183998397,0.510452159,0.477640703,0.558220943,0.494448634,0.821778144,0.831338016,0.776802349,0.855527816,0.797061497,0.809154729,0.834628525,0.830986652,0.831760974,0.5717424,0.679997462,0.762777782,0.835562514,0.844750715
656,0.385405697,0.224116215,0.148505146,0.100838122,0.06744466,0.026459744,0.025806698,0.130039957,0.163009234,0.115021055,0.210013549,0.145455108,0.099329205,0.067476262,0.056411267,0.073451815,0.057281759,0.090256316,0.171245163,0.219357693,0.066270194,0.06691453,0.079311614,0.342663985,0.387182328,0.861843914,0.184809996,0.510428101,0.479594773,0.557051296,0.494581017,0.820662222,0.830100336,0.777878111,0.852620839,0.796616387,0.809486041,0.833780421,0.829238642,0.829910352,0.571870168,0.678308686,0.763142499,0.834494801,0.84199476
657,0.385768975,0.224266577,0.148638843,0.100809614,0.067444094,0.026026585,0.025914109,0.129922508,0.162711563,0.115833403,0.21134431,0.145466198,0.099680949,0.067611505,0.056716968,0.073645564,0.057145072,0.090620446,0.171900299,0.220543696,0.066576955,0.066924391,0.079512218,0.350501889,0.396700833,0.862651656,0.185139741,0.511190793,0.480716675,0.55882103,0.495365521,0.820227333,0.830844244,0.778090081,0.852481015,0.796021209,0.811378917,0.833945289,0.826053931,0.828251439,0.570927804,0.677887484,0.76341943,0.833924051,0.841672121
658,0.385077068,0.224245859,0.148162354,0.100203197,0.06700651,0.025809843,0.025796878,0.129215549,0.162454845,0.115987211,0.210904198,0.145415685,0.099663497,0.067674322,0.056691465,0.074013058,0.056939692,0.090858495,0.172813099,0.221090587,0.066365016,0.066883921,0.080062558,0.359188227,0.404832293,0.85973063,0.185079337,0.512476701,0.481023671,0.556852108,0.493787182,0.818894689,0.830587702,0.777024682,0.852500641,0.795006771,0.809321314,0.832516256,0.826544415,0.829151304,0.569716602,0.676291773,0.761369865,0.832161502,0.840552106
659,0.386900653,0.223461213,0.14854169,0.100901805,0.067190368,0.026452735,0.025633945,0.129609438,0.163275207,0.116980172,0.212951544,0.145621998,0.100033598,0.067443269,0.057253259,0.074202443,0.05712302,0.091619073,0.174322785,0.223034346,0.067106456,0.067210418,0.080882164,0.368255113,0.415803687,0.86236351,0.187167698,0.516134884,0.484753869,0.559527555,0.495108397,0.821296444,0.833954765,0.781280805,0.856271749,0.796075803,0.811835213,0.836290868,0.829001706,0.831609657,0.572059925,0.67904552,0.7658595,0.835260987,0.842740318
