wavelength,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
683,0.228039002,0.401278813,0.102836291,0.132582553,0.613079089,0.238231154,0.637057592,0.128522193,0.628895943,0.554358551,0.35085317,0.732234476,0.078658802,0.843737228,0.791007282,0.724503767,0.076513486,0.050935895,0.95135191,0.582553556,0.34675941,0.183202537,0.086574114,0.037721827
684,0.229259004,0.400851189,0.102574372,0.13132036,0.606981253,0.240970095,0.639489313,0.131017051,0.629056465,0.570064938,0.352578786,0.732890364,0.078858669,0.842626776,0.78956015,0.724122595,0.076860656,0.050702258,0.94923158,0.583231435,0.344833739,0.184265118,0.086931449,0.037925971
685,0.23288797,0.400030429,0.104091672,0.130914961,0.602004406,0.244952083,0.636672791,0.133604686,0.631467317,0.584278037,0.354759653,0.734583206,0.078840045,0.841873801,0.786691735,0.728490718,0.076439645,0.051882889,0.954467304,0.581544191,0.346545747,0.184554145,0.086337806,0.037777312
686,0.233633234,0.400170653,0.105119591,0.130635543,0.59679618,0.247693716,0.636985213,0.135646591,0.634572493,0.598120488,0.355039297,0.733991836,0.078825106,0.846403503,0.784677479,0.726703746,0.076723088,0.052529959,0.956721926,0.578324779,0.346403512,0.184016405,0.085653729,0.038335086
687,0.233957352,0.400172753,0.106591152,0.129658194,0.597737725,0.249790013,0.632728504,0.138817262,0.636632673,0.614110539,0.361274164,0.734998254,0.078877556,0.852478308,0.78419062,0.729600188,0.077692091,0.052717368,0.960135129,0.579561084,0.34803965,0.184861961,0.086592045,0.037488097
688,0.236886134,0.402637588,0.107493778,0.129360132,0.594936091,0.257102689,0.636243597,0.1409218,0.642314065,0.628204163,0.365130713,0.740060502,0.07859626,0.852056935,0.783857066,0.731443093,0.077861539,0.052163849,0.960812185,0.582865177,0.347910335,0.18567649,0.086869233,0.038441246
689,0.237571326,0.402255314,0.107821421,0.129434256,0.597350723,0.258809443,0.63405852,0.14239115,0.64379931,0.640441013,0.36434926,0.738865017,0.080135953,0.847949137,0.781085482,0.732128366,0.077643918,0.051735145,0.955886642,0.584805007,0.349169489,0.184258254,0.085595223,0.038304984
690,0.23990524,0.403963866,0.109053296,0.128528399,0.5959971,0.260090761,0.627427758,0.144468543,0.642208413,0.649638164,0.365916564,0.741283855,0.079715857,0.846414864,0.779377936,0.733210526,0.077269675,0.052925888,0.95281357,0.585517565,0.348032051,0.182393463,0.086090877,0.038280477
691,0.242882011,0.403799708,0.108850199,0.128280767,0.598494984,0.266300287,0.634004882,0.148135582,0.647128788,0.664497233,0.371203771,0.742076779,0.080233847,0.84788343,0.781888183,0.737876256,0.078617272,0.052638968,0.953780666,0.589038384,0.348830896,0.182793264,0.085373302,0.038215042
692,0.24390383,0.405603219,0.110582178,0.127352514,0.595932823,0.269237863,0.634618213,0.151844437,0.646823806,0.674813664,0.373697938,0.743502047,0.079694665,0.848036139,0.779182615,0.742105128,0.078980433,0.052335814,0.954183258,0.586423328,0.348297345,0.181930057,0.085512146,0.038510404
693,0.247070451,0.403865539,0.110803368,0.125576585,0.594728308,0.272332499,0.634754012,0.15662101,0.65042119,0.685144088,0.378405692,0.746042393,0.080563465,0.848788904,0.779595358,0.746440313,0.079546871,0.053218968,0.958146249,0.589426025,0.348153939,0.182266208,0.085668329,0.037700831
694,0.247357336,0.405174203,0.11189648,0.124855036,0.596150964,0.27902996,0.639076119,0.159791078,0.653648221,0.697249389,0.379997433,0.744952747,0.079716819,0.853294352,0.782712587,0.750963814,0.079752765,0.052982699,0.960937604,0.588043298,0.347722546,0.183050237,0.086417086,0.038374841
695,0.247162117,0.405443285,0.11273246,0.124276955,0.597039804,0.282511507,0.640957623,0.163086672,0.654174946,0.706717059,0.38481879,0.747738296,0.079502263,0.854574945,0.784784366,0.753146517,0.079896748,0.052782439,0.962815023,0.585186453,0.346785287,0.183441811,0.087166197,0.038219126
696,0.248983195,0.405391034,0.113018127,0.123273359,0.597819258,0.286537634,0.640974252,0.168131059,0.656025114,0.715168935,0.386500154,0.747857797,0.080767499,0.858153648,0.777917724,0.753216105,0.080350183,0.053951622,0.964054677,0.585851569,0.345708421,0.181794101,0.087060842,0.03898893
697,0.250437777,0.407260975,0.113395996,0.122805009,0.595880026,0.290504695,0.638896362,0.172036818,0.658857484,0.723134364,0.389944072,0.747245711,0.08033941,0.852860732,0.776068202,0.756150728,0.081516872,0.054224301,0.96295377,0.584703016,0.342851201,0.183466831,0.087002345,0.038914476
698,0.251837581,0.409718417,0.114641888,0.122424975,0.599151251,0.294206813,0.640430821,0.176203556,0.660613363,0.733075363,0.392846572,0.754244953,0.080219772,0.857366173,0.77597499,0.761398476,0.082144941,0.054078125,0.963181266,0.585719075,0.34423332,0.182986796,0.087297667,0.038941147
699,0.25371739,0.409362462,0.11578033,0.12097982,0.599226864,0.301752031,0.643043826,0.180309135,0.659758179,0.738074118,0.396435699,0.758959505,0.080091521,0.854784847,0.775239127,0.766567,0.082525497,0.053882206,0.96661169,0.582008713,0.343433993,0.183514478,0.086993432,0.038520045
700,0.254644065,0.408299812,0.116270759,0.120556385,0.598006105,0.300948342,0.646152754,0.184428675,0.66694976,0.744031089,0.400260205,0.757989261,0.080203432,0.850663869,0.7711049,0.765757338,0.082582545,0.053883665,0.960496641,0.584607252,0.34193977,0.183229723,0.086461298,0.038520922
